PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Unnamed: 30,ins_latitude,ins_longitude,bicimad_latitude,bicimad_longitude,distance,id,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude
4527901,Instalación Deportiva Municipal Básica Parque de los Carneros,,,1 Pista de Baloncesto,"Bus: 160 , 161",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5385280d7cdf0110VgnVCM1000000b205a0aRCRD,BAJA DE LA IGLESIA,CALLE,V,36,,,,Frente a la Iglesia,MADRID,MADRID,28023.0,ARAVACA,MONCLOA-ARAVACA,433751.0,4478874.0,40.45601148525373,-3.782631360506098,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.45601148525373,-3.782631360506098,40.45109,-3.72937,5966.994185041865,269.0,Facultad Derecho,0.0,261,Avenida Complutense nº 23,1.0,0.0,24.0,5.0,18.0,0.0,Point,"[-3.72937, 40.45109]",40.45109,-3.72937
4538506,Instalación Deportiva Municipal Básica Parque del Cementerio,,,Pista polideportiva (marcajes de fútbol sala y 2 baloncestos transversales). Pista de fútbol sala.,"Metro: Villa de VallecasBus: 54 , 142",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89c1db6d12b41110VgnVCM1000000b205a0aRCRD,BARBARA DE BRAGANZA,CALLE,V,15,,,,,MADRID,MADRID,28004.0,JUSTICIA,CENTRO,441123.0,4475037.0,40.423889584580586,-3.694048986151304,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.423889584580586,-3.694048986151304,40.423855,-3.694475,47.67808535157584,30.0,Plaza de las Salesas,0.0,26,Plaza de las Salesas 7,1.0,0.0,24.0,1.0,20.0,0.0,Point,"[-3.694475, 40.423855]",40.423855,-3.694475
4527217,Instalación Deportiva Municipal Básica Parque del Oeste,,,1 Pista de Baloncesto,"Metro: Arg&amp;uuml;elles, MoncloaBus: 1 , 16 , 21 , 44 , 46 , 74 , 82 , 132 , 133 , 162 , C , G.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6612124827ee0110VgnVCM1000000b205a0aRCRD,CAMOENS,PASEO,V,S/N,,,,,MADRID,MADRID,28008.0,CASA DE CAMPO,MONCLOA-ARAVACA,438766.0,4475954.0,40.430092287929895,-3.723207635665132,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.430092287929895,-3.723207635665132,40.4325991,-3.7246532,322.30050012228673,119.0,Paseo de Moret,2.0,112,Paseo de Moret nº 11,1.0,0.0,24.0,13.0,11.0,0.0,Point,"[-3.7246532, 40.4325991]",40.4325991,-3.7246532
6300752,Instalación Deportiva Municipal Básica Parque la Milanera (La Coma),,,Pista de fútbol sala. 2 pistas de patinaje. Pista de voley playa.,Metro: LACOMABus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4e940a4a8915310VgnVCM2000000c205a0aRCRD,RAMON GOMEZ DE LA SERNA,CALLE,V,22,,,,,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,438569.0,4481797.0,40.48459542261755,-3.72483060450493,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.48459542261755,-3.72483060450493,40.45673408797698,-3.708002730875242,3625.370182538314,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
4541749,Instalación Deportiva Municipal Básica Paseo del Polideportivo,,,3 Pistas polideportivas,"Metro: San CiprianoBus: 4 , 100 , 106 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8116c25621961110VgnVCM1000000b205a0aRCRD,VIVERO DE LA PILARICA,CALLE,V,3,,,,,MADRID,MADRID,28032.0,AMBROZ,VICALVARO,448975.0,4473429.0,40.4080356871113,-3.602653807821838,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.4080356871113,-3.602653807821838,40.400368,-3.634587,3662.7335790695697,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
5706297,Instalación Deportiva Municipal Básica Patrimonio Humanidad,,,1 Pista de patinaje,"Metro: La Peseta.Bus: 35 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a0dd668c1ee8210VgnVCM2000000c205a0aRCRD,PATRIMONIO DE LA HUMANIDAD,CALLE,V,,,,,Frente al número 15. Parc. 3.12.3 del P.A.U. de Carabanchel,MADRID,MADRID,28054.0,BUENAVISTA,CARABANCHEL,435519.0,4468136.0,40.36130109566346,-3.7594290655278826,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.36130109566346,-3.7594290655278826,40.398247,-3.716591,6304.98187658975,220.0,Marqués de Vadillo,2.0,212,Glorieta Marqués de Vadillo nº 9,1.0,0.0,24.0,12.0,10.0,1.0,Point,"[-3.716591, 40.398247]",40.398247,-3.716591
4542833,Instalación Deportiva Municipal Básica Peonías - José Miguel Vicens,,,1 Pista de baloncesto1 Pista de fútbol sala,"Bus: 105 , 114 , 115 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8f9626222f61110VgnVCM1000000b205a0aRCRD,PEONIAS,CALLE,V,2,,,,,MADRID,MADRID,28042.0,PALOMAS,HORTALEZA,447603.0,4477959.0,40.45063098748498,-3.617916808553848,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.45063098748498,-3.617916808553848,40.429706,-3.640994,3471.588227385899,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4659237,Instalación Deportiva Municipal Básica Piedrahíta,,,1 Pista de baloncesto,"Metro: San Francisco , Pan BenditoBus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3591ab4d19a65110VgnVCM1000000b205a0aRCRD,PIEDRAHITA,CALLE,V,,,,,"c/v Real Madrid, 36",MADRID,MADRID,28025.0,PUERTA BONITA,CARABANCHEL,437265.0,4470003.0,40.3763711378577,-3.74031455284556,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.3763711378577,-3.74031455284556,40.398247,-3.716591,3596.4126886461813,220.0,Marqués de Vadillo,2.0,212,Glorieta Marqués de Vadillo nº 9,1.0,0.0,24.0,12.0,10.0,1.0,Point,"[-3.716591, 40.398247]",40.398247,-3.716591
4548093,Instalación Deportiva Municipal Básica Pinar de la Elipa,,,1 Pista de patinaje,"Metro: La ElipaBus: 15 , 28 , 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed2f929930891110VgnVCM1000000b205a0aRCRD,JOSE LUIS DE ARRESE,CALLE,V,S/N,,,,,MADRID,MADRID,28017.0,VENTAS,CIUDAD LINEAL,444689.0,4474835.0,40.42042743288963,-3.653286144553088,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.42042743288963,-3.653286144553088,40.422962108947424,-3.6555552857442697,379.05207021565735,241.0,Marqués de Corbera 12,2.0,233,Avenida Marqués de Corbera nº 12,1.0,0.0,24.0,8.0,16.0,0.0,Point,"[-3.6555552857442697, 40.422962108947424]",40.422962108947424,-3.6555552857442697
4555992,Instalación Deportiva Municipal Básica Pinos de Osuna,,,1 Pista de fútbol sala,"Metro: El CaprichoBus: 77 , 101 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53a6eaccb50e1110VgnVCM1000000b205a0aRCRD,PINOS DE OSUNA,CALLE,V,1,,,,,MADRID,MADRID,28042.0,ALAMEDA DE OSUNA,BARAJAS,449811.0,4477948.0,40.45067715296623,-3.591878464060468,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.45067715296623,-3.591878464060468,40.429706,-3.640994,5955.084557864908,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4527937,Instalación Deportiva Municipal Básica Pirineos,,,1 Pista de Baloncesto,"Metro: Francos RodriguezBus: 44 , 64 , 126 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed5e17e9cedf0110VgnVCM1000000b205a0aRCRD,PIRINEOS,CALLE,V,S/N,,,,frente a Francisco de Diego,MADRID,MADRID,28040.0,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439383.0,4479008.0,40.45764922875292,-3.716226091186498,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.45764922875292,-3.716226091186498,40.45673408797698,-3.708002730875242,922.984185477322,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
6308752,Instalación Deportiva Municipal Básica Pista Deportiva P.A.R. La Alcazaba,,,Pista polideportiva.,"Metro: PeñagrandeBus: 124, 133, 67, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7172f106d5835310VgnVCM1000000b205a0aRCRD,SINESIO DELGADO,INST. DEPORTIVA BASICA,T,26,,,,,MADRID,MADRID,,,DISTRITO,438914.0,4479554.0,40.46441766170416,-3.720521169144801,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.46441766170416,-3.720521169144801,40.45673408797698,-3.708002730875242,1637.6039962716206,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
6297431,Instalación Deportiva Municipal Básica Pista Deportiva Palas del Rey,,,1 Pista Polideportiva,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44250f3daaa05310VgnVCM1000000b205a0aRCRD,PALAS DE REY,CALLE,V,s/n,,,,c/v Frómista,MADRID,MADRID,28050.0,VALVERDE,FUENCARRAL-EL PARDO,444139.0,4484109.0,40.50393528202896,-3.660586880454314,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.50393528202896,-3.660586880454314,40.47938,-3.68532,3883.773934107139,257.0,Manuel Caldeiro,2.0,249,Paseo de la Castellana nº 298,1.0,0.0,24.0,16.0,7.0,0.0,Point,"[-3.68532, 40.47938]",40.47938,-3.68532
6313019,Instalación Deportiva Municipal Básica Pista Deportiva Parque Miguel Aracil,,,1 campo de Fútbol 7,"Bus: 42, 64, 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=652cbe6348245310VgnVCM2000000c205a0aRCRD,JOAQUIN LORENZO,CALLE,V,39,,,,,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,438455.0,4480856.0,40.474228324656366,-3.7273498394981854,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.474228324656366,-3.7273498394981854,40.45109,-3.72937,2585.586461148083,269.0,Facultad Derecho,0.0,261,Avenida Complutense nº 23,1.0,0.0,24.0,5.0,18.0,0.0,Point,"[-3.72937, 40.45109]",40.45109,-3.72937
6298263,Instalación Deportiva Municipal Básica Pista Deportiva Parque de Begoña,,,1 Pista Fútbol-Sala1 Pista Baloncesto,"Metro: FuencarralBus: 124, 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=014067d014f05310VgnVCM1000000b205a0aRCRD,LLANO CASTELLANO,AVENIDA,V,1,,,,,MADRID,MADRID,28034.0,VALVERDE,FUENCARRAL-EL PARDO,442098.0,4481900.0,40.483895554775785,-3.684471539316277,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.483895554775785,-3.684471539316277,40.47938,-3.68532,511.50193188475816,257.0,Manuel Caldeiro,2.0,249,Paseo de la Castellana nº 298,1.0,0.0,24.0,16.0,7.0,0.0,Point,"[-3.68532, 40.47938]",40.47938,-3.68532
6309100,Instalación Deportiva Municipal Básica Pista P.A.R. Moralzarzal,,,Pista polideportiva. 2 Pistas de bolos y petanca.,"Metro: Antonio MachadoBus: 126, 128, 42, 49",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2edeba8d9835310VgnVCM2000000c205a0aRCRD,MORALZARZAL,CALLE,V,88,,,,,MADRID,MADRID,28034.0,MIRASIERRA,FUENCARRAL-EL PARDO,439611.0,4482831.0,40.49398709862307,-3.712613875660898,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.49398709862307,-3.712613875660898,40.481086,-3.688463,3052.9621054915456,225.0,Pedro Rico,2.0,217,Calle Pedro Rico nº 4,1.0,0.0,24.0,13.0,10.0,0.0,Point,"[-3.688463, 40.481086]",40.481086,-3.688463
5935255,Instalación Deportiva Municipal Básica Pista de Patinaje Anfevi,,,1 Pista de patinaje1 Pista de hockey patines,"Metro: ArtillerosBus: 20 , 30 , 32 , 71 , 100 , 140.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0e7c6ee9d9dd210VgnVCM1000000b205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,127,,,,,MADRID,MADRID,28030.0,VINATEROS,MORATALAZ,445796.0,4472941.0,40.403438145048085,-3.640076254498283,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.403438145048085,-3.640076254498283,40.400368,-3.634587,701.2197417285211,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
5689074,Instalación Deportiva Municipal Básica Pista de Patinaje Avenida Niza,,,1 Pista de patinaje.,"Bus: 38 , 48 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ca06b71fa5a8210VgnVCM2000000c205a0aRCRD,NIZA,AVENIDA,V,s/n,,,,c/v Travesía de Carlos II,MADRID,MADRID,28022.0,ROSAS,SAN BLAS-CANILLEJAS,448649.0,4475490.0,40.42658241694823,-3.606662437467681,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.42658241694823,-3.606662437467681,40.429706,-3.640994,3845.1829960876216,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
6297117,Instalación Deportiva Municipal Básica Pista de Petanca Centro de Mayores La Vaguada,,,2 Pistas de petanca1 Pista de Chito,"Metro: FuencarralBus: 128, 132, 137, 49, 83, N22",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f75fec127a05310VgnVCM1000000b205a0aRCRD,MONFORTE DE LEMOS,AVENIDA,V,36,,,,,MADRID,MADRID,28029.0,EL PILAR,FUENCARRAL-EL PARDO,440040.0,4481347.0,40.47876758357458,-3.7086993281311904,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.47876758357458,-3.7086993281311904,40.4630277,-3.6973333,2162.785163101056,215.0,Remonta,0.0,207,Calle Azucenas nº 1,1.0,0.0,18.0,2.0,15.0,0.0,Point,"[-3.6973333, 40.4630277]",40.4630277,-3.6973333
6309581,Instalación Deportiva Municipal Básica Pista de Petanca Parque Fuencarral,,,1 Pista de petanca,"Bus: 137, 66",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a9dedd8af835310VgnVCM1000000b205a0aRCRD,AFUERAS A VALVERDE,CALLE,V,2,,,,,MADRID,MADRID,28034.0,VALVERDE,FUENCARRAL-EL PARDO,441876.0,4483570.0,40.49892401860584,-3.687244155098763,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.49892401860584,-3.687244155098763,40.481086,-3.688463,1990.3684080834576,225.0,Pedro Rico,2.0,217,Calle Pedro Rico nº 4,1.0,0.0,24.0,13.0,10.0,0.0,Point,"[-3.688463, 40.481086]",40.481086,-3.688463
6297357,Instalación Deportiva Municipal Básica Pista de Petanca de Islas Jarvi,,,1 Pista de Petanca,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10880f3daaa05310VgnVCM1000000b205a0aRCRD,CASTIELLO DE JACA,CALLE,V,3,,,,,MADRID,MADRID,28050.0,VALVERDE,FUENCARRAL-EL PARDO,442874.0,4483739.0,40.50051587389093,-3.675482387492565,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.50051587389093,-3.675482387492565,40.47938,-3.68532,2596.1657790903155,257.0,Manuel Caldeiro,2.0,249,Paseo de la Castellana nº 298,1.0,0.0,24.0,16.0,7.0,0.0,Point,"[-3.68532, 40.47938]",40.47938,-3.68532
6339339,Instalación Deportiva Municipal Básica Pista de Skate,,,Skate,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35ebe7d3412e5310VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,CALLE,V,S/N,,,,,MADRID,MADRID,28029.0,VALDEACEDERAS,TETUAN,439791.0,4480281.0,40.46913760683904,-3.7115353164247873,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.46913760683904,-3.7115353164247873,40.45673408797698,-3.708002730875242,1435.8872518042745,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
6339254,Instalación Deportiva Municipal Básica Pistas de Petanca Dehesa de la Villa,,,Pistas de petanca,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f0ca36eef1e5310VgnVCM1000000b205a0aRCRD,FRANCOS RODRIGUEZ,CALLE,V,1,,,,,MADRID,MADRID,28039.0,BELLAS VISTAS,TETUAN,440456.0,4478644.0,40.45444788431354,-3.703537628987032,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.45444788431354,-3.703537628987032,40.4535,-3.7032777,109.42942679466329,213.0,Estrecho,0.0,205,Calle Navarra nº 1,1.0,0.0,24.0,5.0,18.0,0.0,Point,"[-3.7032777, 40.4535]",40.4535,-3.7032777
4556570,Instalación Deportiva Municipal Básica Plan Parcial,,,1 Pista polideportiva,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=322b5574c05e1110VgnVCM1000000b205a0aRCRD,PLAN PARCIAL,CALLE,V,3,,,,,MADRID,MADRID,28041.0,ORCASITAS,USERA,439875.0,4469441.0,40.37150107432453,-3.709517912115378,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.37150107432453,-3.709517912115378,40.38895,-3.70017,2204.617387805519,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
10915705,Instalación Deportiva Municipal Básica Plaza Arturo Barea,,,1 Rocódromo 1 Mesa tenis de mesa,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6823e641a099610VgnVCM1000001d4a900aRCRD,Arturo Barea,PLAZA,V,,,,,,MADRID,MADRID,28005.0,PALACIO,CENTRO,439375.0,4473782.0,40.41246022343046,-3.714538784977571,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.41246022343046,-3.714538784977571,40.4138333,-3.7135833,186.3442315798111,174.0,Segovia 26,2.0,166,Calle Segovia nº 26,1.0,0.0,24.0,8.0,15.0,0.0,Point,"[-3.7135833, 40.4138333]",40.4138333,-3.7135833
4542220,Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta,,,1 Pista de baloncesto 1 Pista de patinaje,"Metro: Villaverde Bajo CruceBus: 22 , 59 , 79 , 85 , 123 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1e400f058a61110VgnVCM1000000b205a0aRCRD,ANDALUCIA,CARRETERA,V,S/N,,,,C/V CARRETERA VILLAVERDE A VALLECAS,MADRID,MADRID,28041.0,LOS ROSALES,VILLAVERDE,441311.0,4467332.0,40.35259550841902,-3.692409706865038,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.35259550841902,-3.692409706865038,40.38925864357911,-3.690358964335348,4087.727686998333,,,,,,,,,,,,,,,
6299567,Instalación Deportiva Municipal Básica Plaza Fonsagrada,,,1 pista polideportiva.,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=926caad6ac415310VgnVCM2000000c205a0aRCRD,FONSAGRADA,PLAZA,V,6,,,,,MADRID,MADRID,28029.0,EL PILAR,FUENCARRAL-EL PARDO,439995.0,4480971.0,40.477264048276304,-3.70791408832815,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.477264048276304,-3.70791408832815,40.4630277,-3.6973333,1976.024531256201,215.0,Remonta,0.0,207,Calle Azucenas nº 1,1.0,0.0,18.0,2.0,15.0,0.0,Point,"[-3.6973333, 40.4630277]",40.4630277,-3.6973333
4557585,Instalación Deportiva Municipal Básica Plaza Munguía,,,1 Tenis de mesa,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=532d2cf657ae1110VgnVCM1000000b205a0aRCRD,MUNGUIA,PLAZA,V,1,,,,Poblado dirigido Orcasitas,MADRID,MADRID,28041.0,ORCASITAS,USERA,439602.0,4469414.0,40.37123807139888,-3.712730825889534,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.37123807139888,-3.712730825889534,40.38895,-3.70017,2418.859720649744,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
4555963,Instalación Deportiva Municipal Básica Plaza Vallandes,,,1 Pista de baloncesto2 Pistas de petanca,"Metro: UseraBus: 23 , 55 , 60",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73415c51350e1110VgnVCM1000000b205a0aRCRD,CALESAS,CALLE,V,4,,,,,MADRID,MADRID,28026.0,MOSCARDO,USERA,440282.0,4471616.0,40.39112392741988,-3.7049283470996777,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.39112392741988,-3.7049283470996777,40.3917871,-3.7026789,261.565602842634,230.0,Antonio López,2.0,222,Calle Eugenio Caxes frente al nº 12,1.0,0.0,24.0,9.0,12.0,1.0,Point,"[-3.7026789, 40.3917871]",40.3917871,-3.7026789
6299604,Instalación Deportiva Municipal Básica Plaza de Arteijo,,,2 Pistas de baloncesto.,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e81ce88d415310VgnVCM2000000c205a0aRCRD,ARTEIJO,PLAZA,V,10,,,,,MADRID,MADRID,28029.0,EL PILAR,FUENCARRAL-EL PARDO,440117.0,4481000.0,40.47753278561133,-3.706471117652205,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.47753278561133,-3.706471117652205,40.4630277,-3.6973333,1909.532513465282,215.0,Remonta,0.0,207,Calle Azucenas nº 1,1.0,0.0,18.0,2.0,15.0,0.0,Point,"[-3.6973333, 40.4630277]",40.4630277,-3.6973333
